月份,股票代號,股票名稱,最高價,最低價,加權(A/B)平均價,成交筆數,成交金額(A),成交股數(B),週轉率(%)
"11405","062991","保瑞元大46購13","0.74","0.33","0.44","112","5145250","11526000","230.52"
"11405","062992","晶碩元大47購01","0.72","0.48","0.61","14","827640","1350000","27.00"
"11405","062993","達發元大48購02","0.07","0.07","0.07","1","700","10000","0.20"
"11405","062994","達發元大4A購02","0.07","0.04","0.05","2","44000","800000","16.00"
"11405","062996","泰金寶元大46購03","0.16","0.14","0.14","2","15600","110000","2.20"
"11405","062998","東元群益47購01","0.18","0.18","0.18","1","180","1000","0.04"
"11405","063000","矽統群益46購01","0.06","0.02","0.03","39","16860","463000","17.04"
"11405","063001","金像電群益46購04","0.29","0.19","0.24","6","39050","158000","6.31"
"11405","063002","金像電群益47購03","0.40","0.17","0.28","23","280290","983000","37.23"
"11405","063003","大同群益46購05","0.54","0.18","0.24","88","606090","2472000","91.65"
"11405","063004","佳能群益47購01","0.34","0.17","0.26","17","375870","1439000","57.10"
"11405","063005","台光電群益46購04","1.47","0.45","0.97","23","566880","582000","23.28"
"11405","063007","億光群益48購01","0.31","0.29","0.29","3","63000","216000","7.71"
"11405","063009","聯發科群益46購08","0.31","0.31","0.31","2","6200","20000","0.99"
"11405","06300P","美費半國票47售01","3.81","2.30","3.25","9","377250","116000","16.57"
"11405","063010","聯發科群益4C購02","0.67","0.41","0.52","73","153640","291000","11.64"
"11405","063011","中工群益46購01","0.20","0.16","0.18","5","6350","35000","1.40"
"11405","063017","瑞鼎群益48購01","0.67","0.51","0.61","19","143580","232000","10.20"
"11405","063020","世芯群益48購09","0.22","0.08","0.11","17","137450","1166000","56.79"
"11405","063022","精銳群益46購01","0.66","0.23","0.41","14","86650","210000","42.00"
"11405","063023","穎崴群益46購02","0.18","0.03","0.07","16","43350","575000","81.67"
"11405","063025","緯穎群益46購16","0.59","0.52","0.55","6","143400","260000","10.40"
"11405","063027","南電群益4C購01","1.10","0.65","0.79","112","2336730","2948000","134.00"
"11405","063029","世紀鋼群益46購04","1.58","1.35","1.47","8","64850","44000","4.40"
"11405","06302P","金像電國票47售05","1.30","0.28","0.58","5","8250","14000","1.75"
"11405","063030","臺股指群益46購18","0.59","0.30","0.39","37","82420","209000","10.45"
"11405","063032","臺股指群益46購20","0.03","0.03","0.03","3","7800","260000","10.40"
"11405","063033","臺股指群益46購21","0.04","0.01","0.02","4","18510","856000","33.83"
"11405","063036","臺股指法興46購09","0.42","0.14","0.24","9","102980","419000","8.38"
"11405","063037","臺股指法興46購10","0.57","0.29","0.41","10","61880","149000","2.98"
"11405","063038","臺股指法興46購11","0.20","0.20","0.20","1","200","1000","0.02"
"11405","063043","佳能富邦48購01","0.30","0.10","0.22","43","403390","1821000","26.01"
"11405","063044","一詮富邦49購01","0.23","0.22","0.22","5","13950","62000","0.88"
"11405","063045","雄獅富邦48購01","1.42","0.70","0.92","260","3310460","3568000","50.97"
"11405","063046","臺股指富邦48購06","0.48","0.48","0.48","1","960","2000","0.02"
"11405","063047","臺股指富邦49購06","0.31","0.25","0.28","2","56000","200000","2.00"
"11405","063048","臺股指富邦4A購03","0.06","0.04","0.04","3","1780","39000","0.39"
"11405","063049","東陽國泰48購01","1.97","1.26","1.70","66","4068900","2389000","154.12"
"11405","06304P","鈞興國票47售04","1.93","1.69","1.76","5","38800","22000","4.40"
"11405","063050","華通國泰48購01","0.87","0.54","0.67","15","306400","456000","30.40"
"11405","063051","鴻海國泰48購02","0.23","0.22","0.22","2","9000","40000","2.54"
"11405","063052","瑞昱國泰48購03","1.01","0.76","0.89","14","305410","342000","22.80"
"11405","063053","京元電國泰48購02","0.47","0.25","0.32","39","903710","2771000","179.93"
"11405","063054","興富發國泰48購01","0.72","0.44","0.60","35","718040","1183000","46.94"
"11405","063055","長榮國泰48購03","1.50","0.53","1.25","64","2919590","2328000","155.20"
"11405","063057","華擎國泰48購01","0.50","0.40","0.40","30","121100","300000","57.69"
"11405","063058","矽力國泰48購01","1.32","0.50","0.96","46","851400","879000","54.59"
"11405","063059","達發國泰48購02","0.05","0.05","0.05","2","29900","598000","23.92"
"11405","06305P","精銳國票47售04","0.73","0.27","0.63","34","1600000","2524000","168.26"
"11405","063060","上銀永豐47購03","0.16","0.09","0.13","8","8870","64000","1.82"
"11405","063061","川湖永豐49購02","11.00","5.70","8.03","174","12703000","1580000","316.00"
"11405","063062","宇隆永豐47購01","0.32","0.25","0.28","4","25630","89000","2.96"
"11405","063063","華通永豐47購02","0.30","0.21","0.25","6","38570","150000","3.75"
"11405","063064","所羅門永豐47購01","0.09","0.04","0.04","7","8870","183000","1.40"
"11405","063065","大同永豐46購02","0.20","0.04","0.13","12","156370","1133000","87.15"
"11405","063066","佳能永豐48購01","0.74","0.24","0.60","79","822890","1351000","45.03"
"11405","063069","創意永豐49購02","0.23","0.18","0.20","5","16200","80000","2.00"
"11405","06306P","FBNQ2X元富46售03","2.23","1.17","1.33","8","52060","39000","3.25"
"11405","063070","祥碩永豐49購01","0.43","0.33","0.40","8","137920","342000","16.28"
"11405","063071","迅得永豐49購01","0.40","0.27","0.32","19","117660","366000","12.20"
"11405","063072","愛普永豐48購01","0.29","0.23","0.28","7","34620","122000","2.44"
"11405","063073","緯穎永豐49購03","0.57","0.49","0.49","5","167520","336000","6.72"
"11405","063074","上銀統一54購01","0.32","0.18","0.25","115","467080","1826000","24.34"
"11405","063076","鴻海統一5C購01","0.43","0.33","0.37","13","233950","621000","12.42"
"11405","063077","精銳統一54購02","0.56","0.37","0.51","11","46450","91000","1.82"
"11405","063078","精銳統一56購01","0.43","0.28","0.33","22","139050","418000","8.36"
"11405","063079","緯穎統一54購01","0.46","0.31","0.39","52","793850","1999000","39.98"
"11405","06307P","新日興元富46售03","0.82","0.41","0.61","104","1261080","2044000","16.48"
"11405","063080","直得國票47購01","0.22","0.07","0.13","43","96180","697000","34.85"
"11405","063082","華邦電國票47購02","1.12","0.39","1.09","7","72310","66000","6.60"
"11405","063083","所羅門國票48購01","0.39","0.16","0.28","4","179830","628000","31.40"
"11405","063084","南亞科國票47購03","3.64","2.86","3.41","7","194530","57000","11.40"
"11405","063085","亞光國票48購02","0.35","0.13","0.22","21","104210","456000","13.02"
"11405","063086","亞光國票49購01","0.88","0.45","0.70","85","1150800","1627000","65.08"
"11405","063087","亞光國票4A購01","0.78","0.48","0.66","9","93300","140000","5.60"
"11405","063088","華晶科國票47購01","1.89","1.42","1.62","13","120330","74000","14.80"
"11405","063089","創意國票47購05","0.03","0.02","0.02","2","710","24000","1.20"
"11405","06308P","臺股指元富49售14","2.04","1.31","1.35","112","1841780","1364000","64.95"
"11405","063090","精銳國票47購02","0.85","0.37","0.65","29","344480","529000","52.90"
"11405","063091","愛普國票46購03","0.01","0.01","0.01","1","20","2000","0.13"
"11405","063092","緯穎國票47購06","0.19","0.19","0.19","1","950","5000","0.25"
"11405","063096","南亞中信46購02","0.17","0.02","0.07","22","19190","253000","5.06"
"11405","063097","鴻海中信47購01","0.30","0.25","0.27","2","18150","66000","1.32"
"11405","063099","台積電中信46購03","0.23","0.18","0.19","38","107640","540000","5.40"
"11405","06309P","臺股指元富49售15","1.47","0.95","1.40","18","1132980","807000","38.42"
"11405","063105","智原中信47購02","0.85","0.78","0.81","6","48820","60000","0.60"
"11405","063106","精銳中信47購01","0.25","0.08","0.16","10","63500","390000","19.50"
"11405","063107","祥碩中信48購01","0.29","0.28","0.28","3","22800","80000","1.60"
"11405","063108","迅得中信47購01","0.08","0.08","0.08","1","160","2000","0.10"
"11405","063109","台塑化中信46購01","0.63","0.05","0.40","90","1458380","3582000","71.64"
"11405","06310P","臺股指元富49售16","1.79","1.20","1.37","37","586180","425000","28.33"
"11405","063110","愛普中信46購01","0.02","0.02","0.02","1","200","10000","0.20"
"11405","063111","緯穎中信4C購01","0.23","0.23","0.23","2","46000","200000","4.00"
"11405","063112","世紀鋼中信47購01","1.37","0.93","1.17","55","1036720","884000","44.20"
"11405","063113","聯電第一46購01","1.08","0.35","0.48","8","82830","171000","3.42"
"11405","063114","台光電第一46購01","1.38","0.31","0.48","2","29300","60000","1.20"
"11405","063115","美費半凱基47購04","1.43","1.15","1.28","8","93580","73000","1.46"
"11405","063116","台塑凱基46購05","0.21","0.21","0.21","1","48300","230000","46.00"
"11405","063117","東陽凱基46購04","1.14","0.84","1.00","27","486700","486000","97.20"
"11405","063119","聯電凱基47購02","2.78","1.92","2.17","37","663350","305000","15.25"
"11405","06311P","T50正2永豐46售05","0.98","0.86","0.90","9","276440","307000","61.40"
"11405","063120","華通凱基48購01","0.79","0.49","0.62","5","53470","86000","4.09"
"11405","063121","鴻海凱基46購16","0.18","0.18","0.18","1","3600","20000","0.90"
"11405","063122","台積電凱基4B購02","0.59","0.46","0.56","5","24240","43000","2.04"
"11405","063123","台積電凱基53購05","5.75","5.35","5.70","3","51350","9000","1.80"
"11405","063124","所羅門凱基46購03","0.01","0.01","0.01","3","1130","113000","2.40"
"11405","063126","佳能凱基47購02","0.33","0.07","0.12","3","16120","132000","6.00"
"11405","063128","京元電凱基46購04","0.19","0.17","0.18","2","5500","30000","3.00"
"11405","063129","聯發科凱基46購11","0.49","0.12","0.26","39","567030","2171000","434.20"
"11405","063130","長榮凱基46購13","1.08","0.70","1.02","4","121000","118000","5.61"
"11405","063131","陽明凱基46購05","0.37","0.17","0.30","6","24650","80000","4.00"
"11405","063132","華航凱基4B購01","1.09","0.78","1.00","23","859480","858000","42.90"
"11405","063134","大立光凱基4A購02","0.53","0.48","0.50","12","709080","1402000","70.10"
"11405","063136","緯創凱基4A購02","1.26","0.96","1.09","35","834260","764000","36.38"
"11405","063139","瑞鼎凱基46購02","0.23","0.23","0.23","1","690","3000","0.14"
"11405","06313P","國巨永豐47售01","1.97","1.20","1.46","16","283280","194000","12.18"
"11405","063140","祥碩凱基48購01","0.78","0.55","0.72","20","1145690","1574000","78.70"
"11405","063141","保瑞凱基46購09","0.94","0.44","0.52","27","650760","1230000","61.50"
"11405","063145","緯穎凱基49購04","0.60","0.47","0.47","5","294700","615000","24.60"
"11405","063146","泰金寶凱基46購02","0.01","0.01","0.01","1","60","6000","0.20"
"11405","063147","電子類凱基46購04","0.03","0.03","0.03","1","240","8000","0.16"
"11405","06314P","世芯永豐46售13","1.18","1.18","1.18","1","2360","2000","0.40"
"11405","063150","FANG+元富46購01","0.67","0.43","0.49","7","8920","18000","1.20"
"11405","063151","FANG+元富46購02","0.50","0.20","0.42","11","27770","66000","3.66"
"11405","063153","鴻海元富4C購03","1.06","1.06","1.06","2","12720","12000","0.48"
"11405","063154","台積電元富47購12","0.15","0.15","0.15","1","60000","400000","19.04"
"11405","063155","金像電元富46購04","1.63","0.76","0.94","12","226090","239000","19.91"
"11405","063156","亞光元富47購06","0.49","0.13","0.37","127","2382250","6368000","127.36"
"11405","063157","亞光元富47購07","1.81","0.74","1.25","118","5198330","4134000","82.68"
"11405","063158","亞光元富49購01","0.80","0.37","0.62","58","2157230","3431000","68.62"
"11405","063159","亞光元富4A購02","0.63","0.40","0.46","7","51450","110000","2.20"
"11405","06315P","台塑凱基46售07","1.15","0.49","0.77","5","71240","92000","4.60"
"11405","063160","亞光元富51購01","0.54","0.34","0.47","87","897350","1906000","38.12"
"11405","063161","智原元富4A購01","0.41","0.34","0.38","4","3100","8000","0.25"
"11405","063163","緯創元富46購05","7.25","6.90","7.13","3","85650","12000","1.00"
"11405","063164","緯創元富4C購02","10.60","9.20","9.57","4","57450","6000","0.50"
"11405","063166","創意元富4C購08","0.87","0.60","0.69","11","371260","536000","25.52"
"11405","06316P","國巨凱基46售04","1.31","0.43","0.59","7","27730","47000","2.23"
"11405","063172","世芯元富4C購02","0.25","0.25","0.25","1","250","1000","0.02"
"11405","063173","世芯元富56購02","1.05","0.61","0.88","8","101300","115000","2.30"
"11405","063174","世芯元富5C購01","1.69","1.00","1.33","70","639300","479000","9.58"
"11405","063179","川湖群益46購13","1.93","1.57","1.70","24","1333560","781000","38.66"
"11405","06317P","台積電凱基48售03","1.70","0.93","1.30","8","23540","18000","0.90"
"11405","063180","川湖群益46購14","2.92","2.22","2.48","25","1582230","636000","31.80"
"11405","063181","聯電群益48購02","1.14","0.67","0.94","19","180420","190000","7.60"
"11405","063182","聯電群益4A購02","1.44","1.03","1.18","30","419530","353000","14.11"
"11405","063183","華邦電群益46購02","0.57","0.57","0.57","1","5700","10000","0.40"
"11405","063184","華邦電群益47購02","1.21","0.54","0.81","84","3907220","4816000","177.25"
"11405","063187","金像電群益46購05","0.66","0.24","0.47","22","272500","569000","22.73"
"11405","063188","南亞科群益47購02","4.78","1.85","3.54","58","782530","221000","8.79"
"11405","063189","南亞科群益4C購01","7.00","2.82","5.29","228","8265410","1562000","62.18"
"11405","063190","聯發科群益46購09","0.17","0.17","0.17","1","1700","10000","0.50"
"11405","063192","奇鋐群益46購12","0.23","0.12","0.16","5","154680","939000","20.53"
"11405","063193","亞光群益48購02","0.42","0.15","0.27","340","2307840","8279000","220.42"
"11405","063195","緯創群益46購07","0.93","0.57","0.75","33","611600","812000","37.41"
"11405","063196","創意群益49購03","0.19","0.16","0.18","5","4800","26000","1.04"
"11405","063201","世芯群益4C購03","0.45","0.20","0.24","17","181530","747000","20.84"
"11405","063202","世芯群益53購01","1.09","0.60","0.95","2","13300","14000","0.28"
"11405","063203","精銳群益48購01","0.77","0.34","0.52","14","109030","209000","9.38"
"11405","063204","精誠群益46購02","0.16","0.04","0.04","6","4510","92000","3.48"
"11405","063207","緯穎群益46購17","0.43","0.32","0.37","8","527890","1401000","31.54"
"11405","063208","緯穎群益46購18","0.17","0.09","0.11","6","33400","280000","11.20"
"11405","063209","台灣50元大48購07","0.09","0.08","0.08","4","27130","336000","6.72"
"11405","06320P","臺股指凱基46售34","0.63","0.04","0.16","23","46010","282000","56.40"
"11405","063210","T50正2元大48購04","0.23","0.12","0.17","6","34720","199000","3.98"
"11405","063212","T50反1元大49購04","1.66","0.86","0.97","98","2792460","2871000","57.42"
"11405","063213","T50反1元大49購05","2.25","1.31","1.70","316","43084560","25219000","504.38"
"11405","063214","S&P反1元大56購01","0.68","0.48","0.57","100","428550","744000","14.88"
"11405","063215","香港2X元大48購01","2.02","1.83","1.92","2","38500","20000","0.40"
"11405","063216","道瓊反元大56購01","1.00","0.57","0.63","108","1106580","1756000","35.12"
"11405","063217","東陽元大46購10","0.88","0.58","0.59","7","638580","1072000","42.88"
"11405","063219","大成鋼元大46購04","4.47","4.44","4.46","4","111600","25000","0.96"
"11405","06321P","臺股指凱基46售35","1.34","0.43","1.09","22","153630","140000","2.80"
"11405","063220","川湖元大47購04","1.15","1.15","1.15","1","151800","132000","5.28"
"11405","063221","川湖元大48購01","1.71","1.15","1.49","64","2623090","1760000","70.40"
"11405","063222","金寶元大46購07","0.15","0.08","0.10","13","62100","590000","11.80"
"11405","063224","鴻海元大46購26","0.12","0.12","0.12","1","2400","20000","0.40"
"11405","063225","仁寶元大46購08","0.34","0.13","0.26","25","80300","300000","7.50"
"11405","063227","台積電元大46購26","0.12","0.12","0.12","1","1200","10000","0.20"
"11405","06322P","臺股指凱基46售36","1.34","1.12","1.19","18","117510","98000","19.60"
"11405","063230","智邦元大46購09","0.07","0.07","0.07","1","70","1000","0.02"
"11405","063232","鴻準元大46購24","0.02","0.02","0.02","1","3600","180000","3.60"
"11405","063233","鴻準元大46購25","0.11","0.08","0.08","2","19400","235000","8.39"
"11405","063235","台光電元大46購12","1.19","0.64","0.78","128","9417520","12049000","240.98"
"11405","063236","漢唐元大46購08","0.92","0.12","0.55","39","420930","760000","15.20"
